age,workclass,education,education_num,marital_status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,discretized_gross_income,workclass_sc,education_sc,marital_status_sc,occupation_sc
48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,30,South,<=50K,Self-employed,HS-grad,Married,Manager
34,Self-emp-inc,HS-grad,9,Divorced,Sales,Female,0,0,50,United-States,<=50K,Self-employed,HS-grad,Divorced,Sales
42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,<=50K,Self-employed,Assoc-voc,Married,Manager
25,Private,HS-grad,9,Never-married,Other-service,Female,0,0,30,Columbia,<=50K,Private,HS-grad,Never-married,Service
47,Private,11th,7,Divorced,Other-service,Female,0,0,40,United-States,<=50K,Private,School,Divorced,Service
23,Private,HS-grad,9,Never-married,Sales,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Sales
43,Local-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Male,0,0,22,United-States,<=50K,Gov,Assoc-voc,Married,Service
19,Local-gov,Some-college,10,Never-married,Other-service,Female,0,0,35,United-States,<=50K,Gov,Some-college,Never-married,Service
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
40,Local-gov,Bachelors,13,Divorced,Prof-specialty,Female,0,0,70,United-States,<=50K,Gov,Bachelors,Divorced,Professional
41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,40,Yugoslavia,<=50K,Self-employed,Assoc-voc,Married,Service
71,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,2392,60,United-States,>50K,Self-employed,Bachelors,Married,Manager
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,45,United-States,<=50K,Private,HS-grad,Married,Adm-clerical
31,State-gov,Bachelors,13,Never-married,Adm-clerical,Male,0,0,47,United-States,<=50K,Gov,Bachelors,Never-married,Adm-clerical
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,70,United-States,<=50K,Self-employed,HS-grad,Married,Farming
36,Private,11th,7,Widowed,Other-service,Female,0,0,12,United-States,<=50K,Private,School,Widowed,Service
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,65,United-States,<=50K,Private,HS-grad,Married,Service
41,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Adm-clerical
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Some-college,Married,Service
28,Private,Bachelors,13,Never-married,Prof-specialty,Female,0,0,15,United-States,<=50K,Private,Bachelors,Never-married,Professional
27,Private,12th,8,Married-civ-spouse,Farming-fishing,Male,0,0,55,United-States,<=50K,Private,School,Married,Farming
17,Private,11th,7,Never-married,Handlers-cleaners,Male,0,0,40,Canada,<=50K,Private,School,Never-married,Service
35,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Male,0,0,50,United-States,>50K,Self-employed,HS-grad,Divorced,Sales
45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Female,0,0,99,United-States,<=50K,Self-employed,Some-college,Married,Service
44,Private,Bachelors,13,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,Bachelors,Divorced,Adm-clerical
27,Private,Assoc-voc,11,Never-married,Other-service,Female,0,0,40,Philippines,<=50K,Private,Assoc-voc,Never-married,Service
51,Private,9th,5,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,School,Married,Service
49,Private,HS-grad,9,Widowed,Other-service,Female,0,0,45,United-States,<=50K,Private,HS-grad,Widowed,Service
64,Self-emp-not-inc,10th,6,Married-civ-spouse,Prof-specialty,Male,0,0,10,United-States,>50K,Self-employed,School,Married,Professional
54,Self-emp-not-inc,7th-8th,4,Divorced,Transport-moving,Male,0,0,45,Cuba,<=50K,Self-employed,School,Divorced,Service
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,Mexico,<=50K,Private,HS-grad,Married,Service
32,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,35,United-States,<=50K,Private,HS-grad,Divorced,Service
36,Private,Assoc-acdm,12,Never-married,Sales,Male,10520,0,43,United-States,>50K,Private,Assoc-acdm,Never-married,Sales
26,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Male,0,0,50,United-States,>50K,Self-employed,HS-grad,Never-married,Sales
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K,Private,Bachelors,Married,Manager
38,Private,Assoc-acdm,12,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,Assoc-acdm,Divorced,Adm-clerical
26,Private,12th,8,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,School,Married,Service
50,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,1887,50,United-States,>50K,Private,Bachelors,Married,Service
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,7298,0,40,United-States,>50K,Private,Some-college,Married,Service
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Service
66,Local-gov,HS-grad,9,Widowed,Transport-moving,Female,0,0,40,United-States,<=50K,Gov,HS-grad,Widowed,Service
43,Private,HS-grad,9,Separated,Adm-clerical,Female,0,0,32,United-States,<=50K,Private,HS-grad,Separated,Adm-clerical
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,45,United-States,>50K,Private,Bachelors,Married,Professional
37,Private,10th,6,Divorced,Exec-managerial,Female,0,0,35,United-States,<=50K,Private,School,Divorced,Manager
25,Private,Some-college,10,Never-married,Tech-support,Female,0,0,40,United-States,<=50K,Private,Some-college,Never-married,Service
29,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,>50K,Private,Bachelors,Married,Service
50,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Male,3103,0,40,United-States,>50K,Self-employed,Assoc-acdm,Married,Service
42,State-gov,Masters,14,Never-married,Prof-specialty,Male,0,0,70,United-States,<=50K,Gov,Masters,Never-married,Professional
32,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
42,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Male,0,0,40,United-States,>50K,Gov,Some-college,Married,Service
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,<=50K,Self-employed,HS-grad,Married,Manager
25,Private,Bachelors,13,Never-married,Sales,Male,3325,0,40,United-States,<=50K,Private,Bachelors,Never-married,Sales
65,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,50,United-States,<=50K,Self-employed,HS-grad,Married,Sales
32,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,0,0,50,United-States,<=50K,Private,Some-college,Married,Service
32,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,10,United-States,<=50K,Private,HS-grad,Never-married,Service
24,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,60,United-States,<=50K,Private,Some-college,Married,Service
51,Federal-gov,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K,Gov,HS-grad,Divorced,Manager
28,Private,11th,7,Married-spouse-absent,Other-service,Female,0,0,35,United-States,<=50K,Private,School,Married,Service
32,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,>50K,Self-employed,Some-college,Married,Manager
77,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K,Private,Prof-school,Married,Manager
47,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,20,United-States,<=50K,Private,HS-grad,Divorced,Adm-clerical
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
20,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,20,United-States,<=50K,Private,Some-college,Never-married,Service
57,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Male,0,0,35,United-States,>50K,Gov,Some-college,Married,Professional
40,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,45,United-States,<=50K,Private,Doctorate,Married,Professional
50,Private,Masters,14,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K,Private,Masters,Married,Sales
19,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Male,0,0,45,Mexico,<=50K,Private,School,Married,Service
54,Federal-gov,12th,8,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,<=50K,Gov,School,Married,Adm-clerical
51,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Male,0,0,40,United-States,>50K,Gov,Some-college,Married,Service
51,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Male,0,0,50,United-States,>50K,Gov,Bachelors,Married,Adm-clerical
38,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Male,7688,0,40,United-States,>50K,Gov,Some-college,Married,Service
17,Private,12th,8,Never-married,Sales,Female,0,0,20,United-States,<=50K,Private,School,Never-married,Sales
32,Private,Bachelors,13,Never-married,Exec-managerial,Male,0,0,40,United-States,<=50K,Private,Bachelors,Never-married,Manager
29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,<=50K,Private,Some-college,Married,Service
42,Private,Some-college,10,Divorced,Sales,Male,0,0,40,United-States,<=50K,Private,Some-college,Divorced,Sales
40,Private,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Manager
27,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Some-college,Married,Service
22,State-gov,Bachelors,13,Never-married,Prof-specialty,Female,0,0,20,United-States,<=50K,Gov,Bachelors,Never-married,Professional
58,Private,11th,7,Widowed,Other-service,Female,0,0,40,United-States,<=50K,Private,School,Widowed,Service
61,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,45,United-States,>50K,Private,Bachelors,Married,Sales
42,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Female,0,0,35,United-States,>50K,Private,Bachelors,Married,Service
49,Private,Masters,14,Married-spouse-absent,Protective-serv,Male,0,0,40,India,<=50K,Private,Masters,Married,Service
43,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Service
46,Private,Bachelors,13,Divorced,Sales,Male,0,0,40,United-States,>50K,Private,Bachelors,Divorced,Sales
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,45,United-States,>50K,Private,HS-grad,Married,Service
39,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Male,7688,0,50,United-States,>50K,Self-employed,Some-college,Married,Sales
50,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Male,7688,0,40,United-States,>50K,Gov,Some-college,Married,Service
57,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Male,0,0,40,United-States,<=50K,Private,Some-college,Married,Adm-clerical
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Female,0,0,38,United-States,<=50K,Private,HS-grad,Married,Service
79,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,40,United-States,<=50K,Self-employed,HS-grad,Married,Farming
40,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Female,0,0,45,United-States,<=50K,Private,HS-grad,Married,Priv-house-serv
35,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,Vietnam,<=50K,Gov,Bachelors,Married,Professional
35,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1740,80,United-States,<=50K,Gov,Bachelors,Married,Manager
30,Private,Bachelors,13,Married-civ-spouse,Other-service,Male,0,0,60,United-States,>50K,Private,Bachelors,Married,Service
26,Private,10th,6,Never-married,Farming-fishing,Male,0,0,40,United-States,<=50K,Private,School,Never-married,Farming
49,Private,HS-grad,9,Never-married,Transport-moving,Female,1506,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
22,Private,Some-college,10,Never-married,Other-service,Male,0,0,45,United-States,<=50K,Private,Some-college,Never-married,Service
22,Private,11th,7,Never-married,Other-service,Female,0,0,30,United-States,<=50K,Private,School,Never-married,Service
50,Private,10th,6,Separated,Adm-clerical,Female,0,0,47,Jamaica,<=50K,Private,School,Separated,Adm-clerical
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,60,United-States,<=50K,Self-employed,HS-grad,Married,Farming
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,50,United-States,<=50K,Private,HS-grad,Married,Service
44,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K,Private,Assoc-acdm,Married,Service
73,Private,9th,5,Widowed,Other-service,Female,0,0,9,United-States,<=50K,Private,School,Widowed,Service
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K,Private,Bachelors,Married,Professional
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,Hong,<=50K,Private,Some-college,Married,Service
46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Female,0,0,40,United-States,>50K,Private,Some-college,Married,Adm-clerical
29,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Male,0,0,40,Mexico,<=50K,Private,School,Married,Farming
24,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Assoc-voc,Married,Service
29,State-gov,Some-college,10,Never-married,Prof-specialty,Male,0,0,35,United-States,<=50K,Gov,Some-college,Never-married,Professional
18,Private,12th,8,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K,Private,School,Never-married,Adm-clerical
41,Private,Bachelors,13,Divorced,Exec-managerial,Female,0,0,90,United-States,>50K,Private,Bachelors,Divorced,Manager
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K,Private,HS-grad,Married,Service
27,Private,5th-6th,3,Never-married,Farming-fishing,Male,0,0,50,United-States,<=50K,Private,School,Never-married,Farming
50,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,0,0,45,United-States,<=50K,Private,Assoc-acdm,Married,Service
25,Private,1st-4th,2,Never-married,Machine-op-inspct,Male,0,0,24,Mexico,<=50K,Private,School,Never-married,Service
42,Private,Bachelors,13,Divorced,Exec-managerial,Female,0,0,45,United-States,<=50K,Private,Bachelors,Divorced,Manager
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,Japan,<=50K,Private,Some-college,Married,Service
62,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Male,0,0,60,United-States,>50K,Private,Some-college,Married,Adm-clerical
71,Private,Assoc-voc,11,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,Assoc-voc,Never-married,Adm-clerical
38,Private,Bachelors,13,Divorced,Exec-managerial,Male,0,0,55,United-States,>50K,Private,Bachelors,Divorced,Manager
44,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,HS-grad,Married,Adm-clerical
49,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Male,0,0,60,United-States,<=50K,Self-employed,Some-college,Married,Farming
60,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,7688,0,40,United-States,>50K,Self-employed,Bachelors,Married,Professional
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,40,Poland,<=50K,Self-employed,HS-grad,Married,Manager
26,Private,Bachelors,13,Never-married,Sales,Female,0,0,55,United-States,<=50K,Private,Bachelors,Never-married,Sales
18,Private,11th,7,Never-married,Handlers-cleaners,Male,0,0,12,United-States,<=50K,Private,School,Never-married,Service
43,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,>50K,Private,Assoc-voc,Married,Service
65,Local-gov,12th,8,Widowed,Exec-managerial,Male,2009,0,44,United-States,<=50K,Gov,School,Widowed,Manager
23,Private,10th,6,Never-married,Craft-repair,Male,0,0,44,United-States,<=50K,Private,School,Never-married,Service
21,Private,Some-college,10,Never-married,Other-service,Female,0,0,35,United-States,<=50K,Private,Some-college,Never-married,Service
20,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Male,0,0,40,United-States,<=50K,Self-employed,HS-grad,Never-married,Farming
19,Private,Some-college,10,Never-married,Sales,Female,0,0,18,Philippines,<=50K,Private,Some-college,Never-married,Sales
77,Private,HS-grad,9,Widowed,Adm-clerical,Female,0,0,32,United-States,<=50K,Private,HS-grad,Widowed,Adm-clerical
32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,<=50K,Private,Assoc-voc,Married,Service
37,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Male,0,0,30,United-States,<=50K,Gov,Some-college,Married,Service
29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,45,United-States,<=50K,Self-employed,HS-grad,Married,Service
59,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,2415,45,United-States,>50K,Private,Doctorate,Married,Professional
22,Private,Some-college,10,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Some-college,Never-married,Service
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,48,United-States,>50K,Private,HS-grad,Married,Service
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,60,United-States,<=50K,Self-employed,HS-grad,Married,Sales
29,Federal-gov,Some-college,10,Never-married,Other-service,Female,0,0,40,United-States,>50K,Gov,Some-college,Never-married,Service
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,>50K,Private,HS-grad,Married,Service
19,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K,Private,Some-college,Never-married,Adm-clerical
37,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Farming
58,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K,Gov,Masters,Married,Manager
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K,Private,Masters,Married,Manager
29,Private,HS-grad,9,Never-married,Sales,Male,0,0,38,United-States,<=50K,Private,HS-grad,Never-married,Sales
